subject_id	predicate_id	object_id	mondo_id	mondo_label	gard_mondo_mapping_type
GARD:16351	skos:broadMatch	Orphanet:1146	MONDO:0015240	digitotalar dysmorphism	proxy_new
GARD:16351	skos:broadMatch	Orphanet:1147	MONDO:0011128	Sheldon-hall syndrome	proxy_new
GARD:16351	skos:exactMatch	OMIM:618435	MONDO:0032750	arthrogryposis, distal, type 2B2	proxy_new
GARD:16352	skos:broadMatch	Orphanet:442835	MONDO:0018614	undetermined early-onset epileptic encephalopathy	proxy_new
GARD:16352	skos:exactMatch	OMIM:618437	MONDO:0032752	developmental and epileptic encephalopathy, 75	proxy_new
GARD:16353	skos:broadMatch	Orphanet:244	MONDO:0016575	primary ciliary dyskinesia	proxy_new
GARD:16353	skos:exactMatch	OMIM:618449	MONDO:0032757	ciliary dyskinesia, primary, 41	proxy_new
GARD:16354	skos:broadMatch	Orphanet:29072	MONDO:0017366	hereditary pheochromocytoma-paraganglioma	proxy_new
GARD:16354	skos:exactMatch	OMIM:618464	MONDO:0032767	paragangliomas 6	proxy_new
GARD:16355	skos:broadMatch	Orphanet:442835	MONDO:0018614	undetermined early-onset epileptic encephalopathy	proxy_new
GARD:16355	skos:exactMatch	OMIM:618468	MONDO:0032768	developmental and epileptic encephalopathy, 76	proxy_new
GARD:16356	skos:broadMatch	Orphanet:29072	MONDO:0017366	hereditary pheochromocytoma-paraganglioma	proxy_new
GARD:16356	skos:exactMatch	OMIM:618475	MONDO:0032771	paragangliomas 7	proxy_new
GARD:16357	skos:broadMatch	Orphanet:648	MONDO:0018997	Noonan syndrome	proxy_new
GARD:16357	skos:exactMatch	OMIM:618499	MONDO:0032786	Noonan syndrome 11	proxy_new
GARD:16358	skos:broadMatch	Orphanet:1465	MONDO:0015452	Coffin-Siris syndrome	proxy_new
GARD:16358	skos:exactMatch	OMIM:618506	MONDO:0032791	Coffin-Siris syndrome 10	proxy_new
GARD:16359	skos:broadMatch	Orphanet:65	MONDO:0018998	Leber congenital amaurosis	proxy_new
GARD:16359	skos:exactMatch	OMIM:618513	MONDO:0032794	leber congenital amaurosis 19	proxy_new
GARD:16360	skos:broadMatch	Orphanet:3261	MONDO:0017979	autoimmune lymphoproliferative syndrome	proxy_new
GARD:16360	skos:exactMatch	OMIM:618534	MONDO:0032803	immunodeficiency 64	proxy_new
GARD:16361	skos:broadMatch	Orphanet:248	MONDO:0016619	autosomal recessive hypohidrotic ectodermal dysplasia	proxy_new
GARD:16361	skos:exactMatch	OMIM:618535	MONDO:0032804	ectodermal dysplasia 15, hypohidrotic/hair type	proxy_new
GARD:16362	skos:broadMatch	Orphanet:33364	MONDO:0018053	trichothiodystrophy	proxy_new
GARD:16362	skos:exactMatch	OMIM:618546	MONDO:0032806	trichothiodystrophy 7, nonphotosensitive	proxy_new
GARD:16363	skos:broadMatch	Orphanet:1934	MONDO:0100062	developmental and epileptic encephalopathy	proxy_new
GARD:16363	skos:exactMatch	OMIM:618548	MONDO:0032808	developmental and epileptic encephalopathy, 77	proxy_new
GARD:16364	skos:broadMatch	Orphanet:1872	MONDO:0015993	cone-rod dystrophy	proxy_new
GARD:16364	skos:exactMatch	OMIM:618555	MONDO:0032811	night blindness, congenital stationary, type1i	proxy_new
GARD:16365	skos:broadMatch	Orphanet:442835	MONDO:0018614	undetermined early-onset epileptic encephalopathy	proxy_new
GARD:16365	skos:exactMatch	OMIM:618557	MONDO:0032812	developmental and epileptic encephalopathy, 78	proxy_new
GARD:16366	skos:broadMatch	Orphanet:442835	MONDO:0018614	undetermined early-onset epileptic encephalopathy	proxy_new
GARD:16366	skos:exactMatch	OMIM:618559	MONDO:0032813	developmental and epileptic encephalopathy, 79	proxy_new
GARD:16367	skos:broadMatch	Orphanet:1942	MONDO:0016025	myoclonic-astastic epilepsy	proxy_new
GARD:16367	skos:exactMatch	OMIM:618587	MONDO:0032823	intellectual developmental disorder 60 with seizures	proxy_new
GARD:16368	skos:broadMatch	Orphanet:791	MONDO:0019200	retinitis pigmentosa	proxy_new
GARD:16368	skos:exactMatch	OMIM:618613	MONDO:0032834	retinitis pigmentosa 86	proxy_new
GARD:16369	skos:broadMatch	Orphanet:648	MONDO:0018997	Noonan syndrome	proxy_new
GARD:16369	skos:exactMatch	OMIM:618624	MONDO:0032839	noonan syndrome 12	proxy_new
GARD:16370	skos:broadMatch	Orphanet:231169	MONDO:0010168	Usher syndrome type 1	proxy_new
GARD:16370	skos:exactMatch	OMIM:618632	MONDO:0032841	Usher syndrome, type 1M	proxy_new
GARD:16371	skos:broadMatch	Orphanet:3473	MONDO:0000200	Zimmermann-Laband syndrome	proxy_new
GARD:16371	skos:exactMatch	OMIM:618658	MONDO:0032854	zimmermann-laband syndrome 3	proxy_new
GARD:16372	skos:broadMatch	Orphanet:2882	MONDO:0008863	sitosterolemia	proxy_new
GARD:16372	skos:exactMatch	OMIM:618666	MONDO:0020748	sitosterolemia 2	proxy_new
GARD:16373	skos:broadMatch	Orphanet:244	MONDO:0016575	primary ciliary dyskinesia	proxy_new
GARD:16373	skos:exactMatch	OMIM:618695	MONDO:0032872	ciliary dyskinesia, primary, 42	proxy_new
GARD:16374	skos:broadMatch	Orphanet:791	MONDO:0019200	retinitis pigmentosa	proxy_new
GARD:16374	skos:exactMatch	OMIM:618697	MONDO:0032873	retinitis pigmentosa 87 with choroidal involvement	proxy_new
GARD:16375	skos:broadMatch	Orphanet:486	MONDO:0008742	autosomal dominant severe congenital neutropenia	proxy_new
GARD:16375	skos:exactMatch	OMIM:618752	MONDO:0032899	neutropenia, severe congenital, 8, autosomal dominant	proxy_new
GARD:16376	skos:broadMatch	Orphanet:2754	MONDO:0010176	orofaciodigital syndrome type 6	proxy_new
GARD:16376	skos:exactMatch	OMIM:618763	MONDO:0032902	Joubert syndrome 36	proxy_new
GARD:16377	skos:broadMatch	Orphanet:1460	MONDO:0015448	mitochondrial complex III deficiency	proxy_new
GARD:16377	skos:exactMatch	OMIM:618775	MONDO:0032909	mitochondrial complex 3 deficiency, nuclear type 10	proxy_new
GARD:16378	skos:broadMatch	Orphanet:2609	MONDO:0100133	mitochondrial complex I deficiency	proxy_new
GARD:16378	skos:exactMatch	OMIM:618776	MONDO:0032910	mitochondrial complex 1 deficiency, nuclear type 34	proxy_new
GARD:16379	skos:broadMatch	Orphanet:1465	MONDO:0015452	Coffin-Siris syndrome	proxy_new
GARD:16379	skos:exactMatch	OMIM:618779	MONDO:0032912	Coffin-Siris syndrome 11	proxy_new
GARD:16380	skos:broadMatch	Orphanet:244	MONDO:0016575	primary ciliary dyskinesia	proxy_new
GARD:16380	skos:exactMatch	OMIM:618781	MONDO:0032914	ciliary dyskinesia, primary, 44	proxy_new
GARD:16381	skos:broadMatch	Orphanet:3447	MONDO:0010193	Weaver syndrome	proxy_new
GARD:16381	skos:exactMatch	OMIM:618786	MONDO:0032916	Imagawa-Matsumoto syndrome	proxy_new
GARD:16382	skos:broadMatch	Orphanet:85414	MONDO:0019434	systemic-onset juvenile idiopathic arthritis	proxy_new
GARD:16382	skos:exactMatch	OMIM:618795	MONDO:0032920	juvenile arthritis due to defect in LACC1	proxy_new
GARD:16383	skos:broadMatch	Orphanet:244	MONDO:0016575	primary ciliary dyskinesia	proxy_new
GARD:16383	skos:exactMatch	OMIM:618801	MONDO:0032924	ciliary dyskinesia, primary, 45	proxy_new
GARD:16384	skos:broadMatch	Orphanet:1980	MONDO:0008947	bilateral striopallidodentate calcinosis	proxy_new
GARD:16384	skos:exactMatch	OMIM:618824	MONDO:0032938	basal ganglia calcification, idiopathic, 8, autosomal recessive	proxy_new
GARD:16385	skos:broadMatch	Orphanet:791	MONDO:0019200	retinitis pigmentosa	proxy_new
GARD:16385	skos:exactMatch	OMIM:618826	MONDO:0032940	retinitis pigmentosa 88	proxy_new
GARD:16386	skos:broadMatch	Orphanet:2850	MONDO:0008756	alopecia - intellectual disability syndrome	proxy_new
GARD:16386	skos:exactMatch	OMIM:618840	MONDO:0030009	alopecia-intellectual disability syndrome 4	proxy_new
GARD:16387	skos:broadMatch	Orphanet:478	MONDO:0018800	Kallmann syndrome	proxy_new
GARD:16387	skos:exactMatch	OMIM:618841	MONDO:0030010	hypogonadotropic hypogonadism 25 with anosmia	proxy_new
GARD:16388	skos:broadMatch	Orphanet:99885	MONDO:0100164	permanent neonatal diabetes mellitus	proxy_new
GARD:16388	skos:exactMatch	OMIM:618856	MONDO:0030087	diabetes mellitus, permanent neonatal 2	proxy_new
GARD:16389	skos:broadMatch	Orphanet:99885	MONDO:0100164	permanent neonatal diabetes mellitus	proxy_new
GARD:16389	skos:exactMatch	OMIM:618857	MONDO:0030088	diabetes mellitus, permanent neonatal 3	proxy_new
GARD:16390	skos:broadMatch	Orphanet:99885	MONDO:0100164	permanent neonatal diabetes mellitus	proxy_new
GARD:16390	skos:exactMatch	OMIM:618858	MONDO:0030089	diabetes mellitus, permanent neonatal 4	proxy_new
GARD:16391	skos:broadMatch	Orphanet:442835	MONDO:0018614	undetermined early-onset epileptic encephalopathy	proxy_new
GARD:16391	skos:exactMatch	OMIM:618910	MONDO:0030054	developmental and epileptic encephalopathy, 86	proxy_new
GARD:16392	skos:broadMatch	Orphanet:3337	MONDO:0024525	Fanconi renotubular syndrome 1	proxy_new
GARD:16392	skos:exactMatch	OMIM:618913	MONDO:0030056	Fanconi renotubular syndrome 5	proxy_new
GARD:16393	skos:broadMatch	Orphanet:442835	MONDO:0018614	undetermined early-onset epileptic encephalopathy	proxy_new
GARD:16393	skos:exactMatch	OMIM:618916	MONDO:0030059	developmental and epileptic encephalopathy, 87	proxy_new
GARD:16394	skos:broadMatch	Orphanet:98892	MONDO:0020341	periventricular nodular heterotopia	proxy_new
GARD:16394	skos:exactMatch	OMIM:618918	MONDO:0030061	periventricular nodular heterotopia 9	proxy_new
GARD:16395	skos:broadMatch	Orphanet:379	MONDO:0018305	chronic granulomatous disease	proxy_new
GARD:16395	skos:exactMatch	OMIM:618935	MONDO:0030066	granulomatous disease, chronic, autosomal recessive, 5	proxy_new
GARD:16396	skos:broadMatch	Orphanet:861	MONDO:0002457	Treacher-Collins syndrome	proxy_new
GARD:16396	skos:exactMatch	OMIM:618939	MONDO:0030067	Treacher Collins syndrome 4	proxy_new
GARD:16397	skos:broadMatch	Orphanet:98897	MONDO:0025193	oculopharyngodistal myopathy	proxy_new
GARD:16397	skos:exactMatch	OMIM:618940	MONDO:0030134	oculopharyngodistal myopathy 2	proxy_new
GARD:16398	skos:broadMatch	Orphanet:442835	MONDO:0018614	undetermined early-onset epileptic encephalopathy	proxy_new
GARD:16398	skos:exactMatch	OMIM:618959	MONDO:0030072	developmental and epileptic encephalopathy, 88	proxy_new
GARD:16399	skos:broadMatch	Orphanet:98673	MONDO:0008134	autosomal dominant optic atrophy, classic form	proxy_new
GARD:16399	skos:exactMatch	OMIM:618977	MONDO:0033549	optic atrophy 12	proxy_new
GARD:16400	skos:broadMatch	Orphanet:540	MONDO:0015541	genetic hemophagocytic lymphohistiocytosis	proxy_new
GARD:16400	skos:exactMatch	OMIM:618998	MONDO:0033557	hemophagocytic lymphohistiocytosis, familial, 6	proxy_new
GARD:16401	skos:broadMatch	Orphanet:2609	MONDO:0100133	mitochondrial complex I deficiency	proxy_new
GARD:16401	skos:exactMatch	OMIM:619003	MONDO:0033560	mitochondrial complex 1 deficiency, nuclear type 35	proxy_new
GARD:16402	skos:broadMatch	Orphanet:2273	MONDO:0100213	IFAP syndrome with or without BRESHECK syndrome	proxy_new
GARD:16402	skos:exactMatch	OMIM:619016	MONDO:0100221	IFAP syndrome 2	proxy_new
GARD:16403	skos:broadMatch	Orphanet:139485	MONDO:0012784	autosomal recessive ataxia due to ubiquinone deficiency	proxy_new
GARD:16403	skos:exactMatch	OMIM:619028	MONDO:0033615	coenzyme q10 deficiency, primary, 9	proxy_new
GARD:16404	skos:broadMatch	Orphanet:254905	MONDO:0009068	cytochrome-c oxidase deficiency disease	proxy_new
GARD:16404	skos:exactMatch	OMIM:619046	MONDO:0033635	mitochondrial complex 4 deficiency, nuclear type 3	proxy_new
GARD:16405	skos:broadMatch	Orphanet:254905	MONDO:0009068	cytochrome-c oxidase deficiency disease	proxy_new
GARD:16405	skos:exactMatch	OMIM:619048	MONDO:0033636	mitochondrial complex 4 deficiency, nuclear type 4	proxy_new
GARD:16406	skos:broadMatch	Orphanet:254905	MONDO:0009068	cytochrome-c oxidase deficiency disease	proxy_new
GARD:16406	skos:exactMatch	OMIM:619051	MONDO:0033637	mitochondrial complex 4 deficiency, nuclear type 7	proxy_new
GARD:16407	skos:broadMatch	Orphanet:254905	MONDO:0009068	cytochrome-c oxidase deficiency disease	proxy_new
GARD:16407	skos:exactMatch	OMIM:619052	MONDO:0033638	mitochondrial complex 4 deficiency, nuclear type 8	proxy_new
GARD:16408	skos:broadMatch	Orphanet:254905	MONDO:0009068	cytochrome-c oxidase deficiency disease	proxy_new
GARD:16408	skos:exactMatch	OMIM:619053	MONDO:0033639	mitochondrial complex 4 deficiency, nuclear type 10	proxy_new
GARD:16409	skos:broadMatch	Orphanet:254905	MONDO:0009068	cytochrome-c oxidase deficiency disease	proxy_new
GARD:16409	skos:exactMatch	OMIM:619054	MONDO:0033645	mitochondrial complex 4 deficiency, nuclear type 11	proxy_new
GARD:16410	skos:broadMatch	Orphanet:254905	MONDO:0009068	cytochrome-c oxidase deficiency disease	proxy_new
GARD:16410	skos:exactMatch	OMIM:619055	MONDO:0033646	mitochondrial complex 4 deficiency, nuclear type 12	proxy_new
GARD:16411	skos:broadMatch	Orphanet:254905	MONDO:0009068	cytochrome-c oxidase deficiency disease	proxy_new
GARD:16411	skos:exactMatch	OMIM:619058	MONDO:0033649	mitochondrial complex 4 deficiency, nuclear type 14	proxy_new
GARD:16412	skos:broadMatch	Orphanet:254905	MONDO:0009068	cytochrome-c oxidase deficiency disease	proxy_new
GARD:16412	skos:exactMatch	OMIM:619059	MONDO:0033650	mitochondrial complex 4 deficiency, nuclear type 15	proxy_new
GARD:16413	skos:broadMatch	Orphanet:254905	MONDO:0009068	cytochrome-c oxidase deficiency disease	proxy_new
GARD:16413	skos:exactMatch	OMIM:619060	MONDO:0033651	mitochondrial complex 4 deficiency, nuclear type 16	proxy_new
GARD:16414	skos:broadMatch	Orphanet:254905	MONDO:0009068	cytochrome-c oxidase deficiency disease	proxy_new
GARD:16414	skos:exactMatch	OMIM:619061	MONDO:0033652	mitochondrial complex 4 deficiency, nuclear type 17	proxy_new
GARD:16415	skos:broadMatch	Orphanet:254905	MONDO:0009068	cytochrome-c oxidase deficiency disease	proxy_new
GARD:16415	skos:exactMatch	OMIM:619062	MONDO:0033653	mitochondrial complex 4 deficiency, nuclear type 18	proxy_new
GARD:16416	skos:broadMatch	Orphanet:254905	MONDO:0009068	cytochrome-c oxidase deficiency disease	proxy_new
GARD:16416	skos:exactMatch	OMIM:619063	MONDO:0033654	mitochondrial complex 4 deficiency, nuclear type 19	proxy_new
GARD:16417	skos:broadMatch	Orphanet:254905	MONDO:0009068	cytochrome-c oxidase deficiency disease	proxy_new
GARD:16417	skos:exactMatch	OMIM:619064	MONDO:0033655	mitochondrial complex 4 deficiency, nuclear type 20	proxy_new
GARD:16418	skos:broadMatch	Orphanet:70472	MONDO:0009069	congenital lactic acidosis, Saguenay-Lac-Saint-Jean type	proxy_new
GARD:16418	skos:exactMatch	OMIM:619065	MONDO:0033656	mitochondrial complex 4 deficiency, nuclear type 21	proxy_new
GARD:16419	skos:broadMatch	Orphanet:648	MONDO:0018997	Noonan syndrome	proxy_new
GARD:16419	skos:exactMatch	OMIM:619087	MONDO:0033669	Noonan syndrome 13	proxy_new
GARD:16420	skos:broadMatch	Orphanet:399805	MONDO:0018393	male infertility with azoospermia or oligozoospermia due to single gene mutation	proxy_new
GARD:16420	skos:exactMatch	OMIM:619108	MONDO:0030846	spermatogenic failure 48	proxy_new
GARD:16421	skos:broadMatch	Orphanet:1146	MONDO:0015240	digitotalar dysmorphism	proxy_new
GARD:16421	skos:exactMatch	OMIM:619110	MONDO:0030847	arthrogryposis, distal, type 1C	proxy_new
GARD:16422	skos:broadMatch	Orphanet:1454	MONDO:0100349	COACH syndrome	proxy_new
GARD:16422	skos:exactMatch	OMIM:619111	MONDO:0030859	COACH syndrome 2	proxy_new
GARD:16423	skos:broadMatch	Orphanet:1454	MONDO:0100349	COACH syndrome	proxy_new
GARD:16423	skos:exactMatch	OMIM:619113	MONDO:0030862	COACH syndrome 3	proxy_new
GARD:16424	skos:broadMatch	Orphanet:442835	MONDO:0018614	undetermined early-onset epileptic encephalopathy	proxy_new
GARD:16424	skos:exactMatch	OMIM:619124	MONDO:0030856	developmental and epileptic encephalopathy 89	proxy_new
GARD:16425	skos:broadMatch	Orphanet:275872	MONDO:0017161	frontotemporal dementia with motor neuron disease	proxy_new
GARD:16425	skos:broadMatch	Orphanet:803	MONDO:0004976	amyotrophic lateral sclerosis	proxy_new
GARD:16425	skos:exactMatch	OMIM:619133	MONDO:0030885	amyotrophic lateral sclerosis 26 with or without frontotemporal dementia	proxy_new
GARD:16426	skos:broadMatch	Orphanet:7	MONDO:0019078	Ritscher-Schinzel syndrome	proxy_new
GARD:16426	skos:exactMatch	OMIM:619135	MONDO:0030864	Ritscher-Schinzel syndrome 3	proxy_new
GARD:16427	skos:broadMatch	Orphanet:275872	MONDO:0017161	frontotemporal dementia with motor neuron disease	proxy_new
GARD:16427	skos:broadMatch	Orphanet:803	MONDO:0004976	amyotrophic lateral sclerosis	proxy_new
GARD:16427	skos:exactMatch	OMIM:619141	MONDO:0030875	frontotemporal dementia and/or amyotrophic lateral sclerosis 5	proxy_new
GARD:16428	skos:broadMatch	Orphanet:656	MONDO:0019006	familial idiopathic steroid-resistant nephrotic syndrome	proxy_new
GARD:16428	skos:exactMatch	OMIM:619155	MONDO:0030895	nephrotic syndrome, type 22	proxy_new
GARD:16429	skos:broadMatch	Orphanet:3208	MONDO:0100294	mitochondrial complex II deficiency, nuclear type 1	proxy_new
GARD:16429	skos:exactMatch	OMIM:619166	MONDO:0030935	mitochondrial complex 2 deficiency, nuclear type 2	proxy_new
GARD:16430	skos:broadMatch	Orphanet:3208	MONDO:0100294	mitochondrial complex II deficiency, nuclear type 1	proxy_new
GARD:16430	skos:exactMatch	OMIM:619167	MONDO:0030937	mitochondrial complex 2 deficiency, nuclear type 3	proxy_new
GARD:16431	skos:broadMatch	Orphanet:2609	MONDO:0100133	mitochondrial complex I deficiency	proxy_new
GARD:16431	skos:exactMatch	OMIM:619170	MONDO:0030902	mitochondrial complex 1 deficiency, nuclear type 36	proxy_new
GARD:16432	skos:broadMatch	Orphanet:2514	MONDO:0007988	autosomal dominant primary microcephaly	proxy_new
GARD:16432	skos:exactMatch	OMIM:619179	MONDO:0030928	microcephaly 26, primary, autosomal dominant	proxy_new
GARD:16433	skos:broadMatch	Orphanet:2514	MONDO:0007988	autosomal dominant primary microcephaly	proxy_new
GARD:16433	skos:exactMatch	OMIM:619180	MONDO:0030929	microcephaly 27, primary, autosomal dominant	proxy_new
GARD:16434	skos:broadMatch	Orphanet:475	MONDO:0018772	Joubert syndrome	proxy_new
GARD:16434	skos:exactMatch	OMIM:619185	MONDO:0030933	Joubert syndrome 37	proxy_new
GARD:16435	skos:broadMatch	Orphanet:656	MONDO:0019006	familial idiopathic steroid-resistant nephrotic syndrome	proxy_new
GARD:16435	skos:exactMatch	OMIM:619201	MONDO:0030962	nephrotic syndrome, type 23	proxy_new
GARD:16436	skos:broadMatch	Orphanet:399805	MONDO:0018393	male infertility with azoospermia or oligozoospermia due to single gene mutation	proxy_new
GARD:16436	skos:exactMatch	OMIM:619202	MONDO:0030938	spermatogenic failure 52	proxy_new
GARD:16437	skos:broadMatch	Orphanet:659	MONDO:0031421	Olmsted syndrome	proxy_new
GARD:16437	skos:exactMatch	OMIM:619208	MONDO:0030961	Olmsted syndrome 2	proxy_new
GARD:16438	skos:broadMatch	Orphanet:3208	MONDO:0100294	mitochondrial complex II deficiency, nuclear type 1	proxy_new
GARD:16438	skos:exactMatch	OMIM:619224	MONDO:0030974	mitochondrial complex 2 deficiency, nuclear type 4	proxy_new
GARD:16439	skos:broadMatch	Orphanet:849	MONDO:0100326	Glanzmann thrombasthenia	proxy_new
GARD:16439	skos:exactMatch	OMIM:619267	MONDO:0031009	Glanzmann thrombasthenia 2	proxy_new
GARD:16440	skos:broadMatch	Orphanet:2609	MONDO:0100133	mitochondrial complex I deficiency	proxy_new
GARD:16440	skos:exactMatch	OMIM:619272	MONDO:0030997	mitochondrial complex 1 deficiency, nuclear type 37	proxy_new
GARD:16441	skos:broadMatch	Orphanet:2254	MONDO:0016396	pontocerebellar hypoplasia type 1	proxy_new
GARD:16441	skos:exactMatch	OMIM:619303	MONDO:0030260	pontocerebellar hypoplasia, type 1E	proxy_new
GARD:16442	skos:broadMatch	Orphanet:2254	MONDO:0016396	pontocerebellar hypoplasia type 1	proxy_new
GARD:16442	skos:exactMatch	OMIM:619304	MONDO:0030261	pontocerebellar hypoplasia, type 1F	proxy_new
GARD:16443	skos:broadMatch	Orphanet:1465	MONDO:0015452	Coffin-Siris syndrome	proxy_new
GARD:16443	skos:exactMatch	OMIM:619325	MONDO:0025699	Coffin-Siris syndrome 12	proxy_new
GARD:16444	skos:broadMatch	Orphanet:1234	MONDO:0009901	Bartsocas-Papas syndrome 1	proxy_new
GARD:16444	skos:exactMatch	OMIM:619339	MONDO:0859154	Bartsocas-Papas syndrome 2	proxy_new
GARD:16445	skos:broadMatch	Orphanet:1934	MONDO:0100062	developmental and epileptic encephalopathy	proxy_new
GARD:16445	skos:exactMatch	OMIM:619340	MONDO:0023659	developmental and epileptic encephalopathy 96	proxy_new
GARD:16446	skos:broadMatch	Orphanet:2604	MONDO:0016829	familial visceral myopathy	proxy_new
GARD:16446	skos:exactMatch	OMIM:619350	MONDO:0859157	visceral myopathy 2	proxy_new
