# creator_id: 0000-0002-2906-7319
# curie_map:
#   GARD: http://purl.obolibrary.org/obo/GARD_
#   Orphanet: http://www.orpha.net/ORDO/Orphanet_
#   OMIM: https://omim.org/entry/
#   OMIMPS: https://omim.org/phenotypicSeries/PS
#   semapv: https://w3id.org/semapv/
#   skos: http://www.w3.org/2004/02/skos/core#
# license: http://w3id.org/sssom/license/unspecified
subject_id	subject_label	predicate_id	object_id	object_label	subject_category	object_category	object_source	mapping_justification
GARD:20349	Malignant non-dysgerminomatous germ cell tumor of ovary	skos:exactMatch	Orphanet:206538	Malignant non-dysgerminomatous germ cell tumor of ovary	Disease	Disease	Orphanet	semapv:ManualMappingCuration
GARD:20350	Symptomatic form of muscular dystrophy of Duchenne and Becker in female carriers	skos:exactMatch	Orphanet:206546	Symptomatic form of muscular dystrophy of Duchenne and Becker in female carriers	Disease	Disease	Orphanet	semapv:ManualMappingCuration
GARD:20351	Immune-mediated necrotizing myopathy	skos:exactMatch	Orphanet:206569	Immune-mediated necrotizing myopathy	Disease	Disease	Orphanet	semapv:ManualMappingCuration
GARD:20352	Overlap myositis	skos:exactMatch	Orphanet:206572	Overlap myositis	Disease	Disease	Orphanet	semapv:ManualMappingCuration
GARD:20353	Rippling muscle disease with myasthenia gravis	skos:exactMatch	Orphanet:206575	Rippling muscle disease with myasthenia gravis	Disease	Disease	Orphanet	semapv:ManualMappingCuration
GARD:20354	Neurolymphomatosis	skos:exactMatch	Orphanet:206586	Neurolymphomatosis	Disease	Disease	Orphanet	semapv:ManualMappingCuration
GARD:20355	Subacute inflammatory demyelinating polyneuropathy	skos:exactMatch	Orphanet:206594	Subacute inflammatory demyelinating polyneuropathy	Disease	Disease	Orphanet	semapv:ManualMappingCuration
GARD:20356	Isolated asymptomatic elevation of creatine phosphokinase	skos:exactMatch	Orphanet:206599	Isolated asymptomatic elevation of creatine phosphokinase	Biological anomaly	Biological anomaly	Orphanet	semapv:ManualMappingCuration
GARD:20357	Infectious disease with peripheral neuropathy	skos:exactMatch	Orphanet:206613	Infectious disease with peripheral neuropathy	Category	Category	Orphanet	semapv:ManualMappingCuration
GARD:20358	Genetic skeletal muscle disease	skos:exactMatch	Orphanet:206634	Genetic skeletal muscle disease	Category	Category	Orphanet	semapv:ManualMappingCuration
GARD:20359	Acquired skeletal muscle disease	skos:exactMatch	Orphanet:206638	Acquired skeletal muscle disease	Category	Category	Orphanet	semapv:ManualMappingCuration
GARD:20360	Progressive muscular dystrophy	skos:exactMatch	Orphanet:206644	Progressive muscular dystrophy	Category	Category	Orphanet	semapv:ManualMappingCuration
GARD:20361	Autosomal dominant distal myopathy	skos:exactMatch	Orphanet:206650	Autosomal dominant distal myopathy	Category	Category	Orphanet	semapv:ManualMappingCuration
GARD:20362	Autosomal recessive distal myopathy	skos:exactMatch	Orphanet:206653	Autosomal recessive distal myopathy	Category	Category	Orphanet	semapv:ManualMappingCuration
GARD:20363	Non-dystrophic myopathy	skos:exactMatch	Orphanet:206656	Non-dystrophic myopathy	Category	Category	Orphanet	semapv:ManualMappingCuration
GARD:20364	Inclusion myopathy	skos:exactMatch	Orphanet:206662	Inclusion myopathy	Category	Category	Orphanet	semapv:ManualMappingCuration
GARD:20365	Bulbospinal muscular atrophy	skos:exactMatch	Orphanet:206701	Bulbospinal muscular atrophy	Category	Category	Orphanet	semapv:ManualMappingCuration
GARD:20366	Bulbospinal muscular atrophy of childhood	skos:exactMatch	Orphanet:206704	Bulbospinal muscular atrophy of childhood	Clinical group	Clinical group	Orphanet	semapv:ManualMappingCuration
GARD:20367	Bulbospinal muscular atrophy of adult	skos:exactMatch	Orphanet:206707	Bulbospinal muscular atrophy of adult	Clinical group	Clinical group	Orphanet	semapv:ManualMappingCuration
GARD:20368	Generalized bulbospinal muscular atrophy	skos:exactMatch	Orphanet:206710	Generalized bulbospinal muscular atrophy	Clinical group	Clinical group	Orphanet	semapv:ManualMappingCuration
GARD:20369	Muscular lipidosis	skos:exactMatch	Orphanet:206953	Muscular lipidosis	Category	Category	Orphanet	semapv:ManualMappingCuration
GARD:20370	Muscular glycogenosis	skos:exactMatch	Orphanet:206959	Muscular glycogenosis	Clinical group	Clinical group	Orphanet	semapv:ManualMappingCuration
GARD:20371	Mitochondrial myopathy	skos:exactMatch	Orphanet:206966	Mitochondrial myopathy	Category	Category	Orphanet	semapv:ManualMappingCuration
GARD:20372	Myotonic syndrome	skos:exactMatch	Orphanet:206970	Myotonic syndrome	Category	Category	Orphanet	semapv:ManualMappingCuration
GARD:20373	Congenital myotonia	skos:exactMatch	Orphanet:206973	Congenital myotonia	Clinical group	Clinical group	Orphanet	semapv:ManualMappingCuration
GARD:20374	Periodic paralysis	skos:exactMatch	Orphanet:206976	Periodic paralysis	Clinical group	Clinical group	Orphanet	semapv:ManualMappingCuration
GARD:20375	Muscular tumor	skos:exactMatch	Orphanet:206982	Muscular tumor	Category	Category	Orphanet	semapv:ManualMappingCuration
GARD:20376	Infectious, fungal or parasitic myopathy	skos:exactMatch	Orphanet:206988	Infectious, fungal or parasitic myopathy	Category	Category	Orphanet	semapv:ManualMappingCuration
GARD:20377	Viral myositis	skos:exactMatch	Orphanet:206991	Viral myositis	Disease	Disease	Orphanet	semapv:ManualMappingCuration
GARD:20378	Bacterial myositis	skos:exactMatch	Orphanet:206994	Bacterial myositis	Disease	Disease	Orphanet	semapv:ManualMappingCuration
GARD:20379	Parasitic myositis	skos:exactMatch	Orphanet:206997	Parasitic myositis	Category	Category	Orphanet	semapv:ManualMappingCuration
GARD:20380	Fungal myositis	skos:exactMatch	Orphanet:207000	Fungal myositis	Disease	Disease	Orphanet	semapv:ManualMappingCuration
GARD:20381	Spinal muscular atrophy associated with central nervous system anomaly	skos:exactMatch	Orphanet:207012	Spinal muscular atrophy associated with central nervous system anomaly	Clinical group	Clinical group	Orphanet	semapv:ManualMappingCuration
GARD:20382	Rare hereditary metabolic disease with peripheral neuropathy	skos:exactMatch	Orphanet:207018	Rare hereditary metabolic disease with peripheral neuropathy	Category	Category	Orphanet	semapv:ManualMappingCuration
GARD:20383	Rare hereditary systemic disease with peripheral neuropathy	skos:exactMatch	Orphanet:207021	Rare hereditary systemic disease with peripheral neuropathy	Category	Category	Orphanet	semapv:ManualMappingCuration
GARD:20384	Rare hereditary neurologic disease with peripheral neuropathy	skos:exactMatch	Orphanet:207025	Rare hereditary neurologic disease with peripheral neuropathy	Category	Category	Orphanet	semapv:ManualMappingCuration
GARD:20385	Cerebellar ataxia with peripheral neuropathy	skos:exactMatch	Orphanet:207028	Cerebellar ataxia with peripheral neuropathy	Category	Category	Orphanet	semapv:ManualMappingCuration
GARD:20386	Acute and subacute inflammatory demyelinating polyneuropathy	skos:exactMatch	Orphanet:207038	Acute and subacute inflammatory demyelinating polyneuropathy	Category	Category	Orphanet	semapv:ManualMappingCuration
GARD:20387	Malignant lymphoma with peripheral neuropathy	skos:exactMatch	Orphanet:207046	Malignant lymphoma with peripheral neuropathy	Category	Category	Orphanet	semapv:ManualMappingCuration
GARD:20388	Qualitative or quantitative protein defects in neuromuscular diseases	skos:exactMatch	Orphanet:207049	Qualitative or quantitative protein defects in neuromuscular diseases	Category	Category	Orphanet	semapv:ManualMappingCuration
GARD:20389	Qualitative or quantitative defects of sarcoglycan	skos:exactMatch	Orphanet:207052	Qualitative or quantitative defects of sarcoglycan	Category	Category	Orphanet	semapv:ManualMappingCuration
GARD:20390	Qualitative or quantitative defects of alpha-sarcoglycan	skos:exactMatch	Orphanet:207060	Qualitative or quantitative defects of alpha-sarcoglycan	Category	Category	Orphanet	semapv:ManualMappingCuration
GARD:20391	Qualitative or quantitative defects of beta-sarcoglycan	skos:exactMatch	Orphanet:207063	Qualitative or quantitative defects of beta-sarcoglycan	Category	Category	Orphanet	semapv:ManualMappingCuration
GARD:20392	Qualitative or quantitative defects of gamma-sarcoglycan	skos:exactMatch	Orphanet:207067	Qualitative or quantitative defects of gamma-sarcoglycan	Category	Category	Orphanet	semapv:ManualMappingCuration
GARD:20393	Qualitative or quantitative defects of delta-sarcoglycan	skos:exactMatch	Orphanet:207070	Qualitative or quantitative defects of delta-sarcoglycan	Category	Category	Orphanet	semapv:ManualMappingCuration
GARD:20394	Qualitative or quantitative defects of caveolin-3	skos:exactMatch	Orphanet:207078	Qualitative or quantitative defects of caveolin-3	Category	Category	Orphanet	semapv:ManualMappingCuration
GARD:20395	Qualitative or quantitative defects of collagen 6	skos:exactMatch	Orphanet:207090	Qualitative or quantitative defects of collagen 6	Category	Category	Orphanet	semapv:ManualMappingCuration
GARD:20396	Laminin subunit alpha 2-related muscular dystrophy	skos:exactMatch	Orphanet:207094	Laminin subunit alpha 2-related muscular dystrophy	Category	Category	Orphanet	semapv:ManualMappingCuration
GARD:20397	Qualitative or quantitative defects of integrin alpha-7	skos:exactMatch	Orphanet:207098	Qualitative or quantitative defects of integrin alpha-7	Category	Category	Orphanet	semapv:ManualMappingCuration
GARD:20398	Qualitative or quantitative defects of perlecan	skos:exactMatch	Orphanet:207101	Qualitative or quantitative defects of perlecan	Category	Category	Orphanet	semapv:ManualMappingCuration
GARD:20399	Qualitative or quantitative defects of calpain	skos:exactMatch	Orphanet:207104	Qualitative or quantitative defects of calpain	Category	Category	Orphanet	semapv:ManualMappingCuration
GARD:20400	Qualitative or quantitative defects of TRIM32	skos:exactMatch	Orphanet:207107	Qualitative or quantitative defects of TRIM32	Category	Category	Orphanet	semapv:ManualMappingCuration
GARD:20401	Qualitative or quantitative defects of myotubularin	skos:exactMatch	Orphanet:207110	Qualitative or quantitative defects of myotubularin	Category	Category	Orphanet	semapv:ManualMappingCuration
GARD:20402	Qualitative or quantitative defects of protein involved in O-glycosylation of alpha-dystroglycan	skos:exactMatch	Orphanet:207113	Qualitative or quantitative defects of protein involved in O-glycosylation of alpha-dystroglycan	Category	Category	Orphanet	semapv:ManualMappingCuration
GARD:20403	Qualitative or quantitative defects of FKRP	skos:exactMatch	Orphanet:207119	Qualitative or quantitative defects of FKRP	Category	Category	Orphanet	semapv:ManualMappingCuration
GARD:20404	Qualitative or quantitative defects of fukutin	skos:exactMatch	Orphanet:207122	Qualitative or quantitative defects of fukutin	Category	Category	Orphanet	semapv:ManualMappingCuration
GARD:20405	Autosomal dominant cerebellar ataxia type II	skos:exactMatch	Orphanet:208508	Autosomal dominant cerebellar ataxia type II	Clinical group	Clinical group	Orphanet	semapv:ManualMappingCuration
GARD:20406	Herpetiform pemphigus	skos:exactMatch	Orphanet:208524	Herpetiform pemphigus	Disease	Disease	Orphanet	semapv:ManualMappingCuration
GARD:20407	Genetic hypoparathyroidism	skos:exactMatch	Orphanet:208593	Genetic hypoparathyroidism	Category	Category	Orphanet	semapv:ManualMappingCuration
GARD:20408	Genetic hyperparathyroidism	skos:exactMatch	Orphanet:208596	Genetic hyperparathyroidism	Category	Category	Orphanet	semapv:ManualMappingCuration
GARD:20409	Chronic acquired demyelinating polyneuropathy	skos:exactMatch	Orphanet:208974	Chronic acquired demyelinating polyneuropathy	Clinical group	Clinical group	Orphanet	semapv:ManualMappingCuration
GARD:20410	Chronic polyradiculoneuropathy	skos:exactMatch	Orphanet:208978	Chronic polyradiculoneuropathy	Clinical group	Clinical group	Orphanet	semapv:ManualMappingCuration
GARD:20411	Polyradiculoneuropathy associated with IgG/IgA/IgM monoclonal gammopathy without known antibodies	skos:exactMatch	Orphanet:208981	Polyradiculoneuropathy associated with IgG/IgA/IgM monoclonal gammopathy without known antibodies	Disease	Disease	Orphanet	semapv:ManualMappingCuration
GARD:20412	Acquired sensory ganglionopathy	skos:exactMatch	Orphanet:208984	Acquired sensory ganglionopathy	Category	Category	Orphanet	semapv:ManualMappingCuration
GARD:20413	Non-paraneoplastic sensory ganglionopathy	skos:exactMatch	Orphanet:208989	Non-paraneoplastic sensory ganglionopathy	Disease	Disease	Orphanet	semapv:ManualMappingCuration
GARD:20414	Paraneoplastic sensory ganglionopathy	skos:exactMatch	Orphanet:208999	Paraneoplastic sensory ganglionopathy	Disease	Disease	Orphanet	semapv:ManualMappingCuration
GARD:20415	Axonal polyneuropathy associated with IgG/IgM/IgA monoclonal gammopathy	skos:exactMatch	Orphanet:209004	Axonal polyneuropathy associated with IgG/IgM/IgA monoclonal gammopathy	Disease	Disease	Orphanet	semapv:ManualMappingCuration
GARD:20416	Systemic inflammatory disease associated with an acquired peripheral neuropathy	skos:exactMatch	Orphanet:209007	Systemic inflammatory disease associated with an acquired peripheral neuropathy	Category	Category	Orphanet	semapv:ManualMappingCuration
GARD:20417	Peripheral neuropathy associated with monoclonal gammopathy	skos:exactMatch	Orphanet:209010	Peripheral neuropathy associated with monoclonal gammopathy	Category	Category	Orphanet	semapv:ManualMappingCuration
GARD:20418	Acquired amyloid peripheral neuropathy	skos:exactMatch	Orphanet:209013	Acquired amyloid peripheral neuropathy	Category	Category	Orphanet	semapv:ManualMappingCuration
GARD:20419	Hematological disease associated with an acquired peripheral neuropathy	skos:exactMatch	Orphanet:209016	Hematological disease associated with an acquired peripheral neuropathy	Category	Category	Orphanet	semapv:ManualMappingCuration
GARD:20420	Solid tumor associated with an acquired peripheral neuropathy	skos:exactMatch	Orphanet:209019	Solid tumor associated with an acquired peripheral neuropathy	Category	Category	Orphanet	semapv:ManualMappingCuration
GARD:20421	Qualitative or quantitative defects of protein O-mannose beta1,2N-acetylglucosaminyltransferase	skos:exactMatch	Orphanet:209024	Qualitative or quantitative defects of protein O-mannose beta1,2N-acetylglucosaminyltransferase	Category	Category	Orphanet	semapv:ManualMappingCuration
GARD:20422	Qualitative or quantitative defects of protein glycosyltransferase-like	skos:exactMatch	Orphanet:209027	Qualitative or quantitative defects of protein glycosyltransferase-like	Category	Category	Orphanet	semapv:ManualMappingCuration
GARD:20423	Qualitative or quantitative defects of protein O-mannosyltransferase 1	skos:exactMatch	Orphanet:209030	Qualitative or quantitative defects of protein O-mannosyltransferase 1	Category	Category	Orphanet	semapv:ManualMappingCuration
GARD:20424	Qualitative or quantitative defects of protein O-mannosyltransferase 2	skos:exactMatch	Orphanet:209033	Qualitative or quantitative defects of protein O-mannosyltransferase 2	Category	Category	Orphanet	semapv:ManualMappingCuration
GARD:20425	Qualitative or quantitative defects of myofibrillar proteins	skos:exactMatch	Orphanet:209038	Qualitative or quantitative defects of myofibrillar proteins	Category	Category	Orphanet	semapv:ManualMappingCuration
GARD:20426	Qualitative or quantitative defects of desmin	skos:exactMatch	Orphanet:209041	Qualitative or quantitative defects of desmin	Category	Category	Orphanet	semapv:ManualMappingCuration
GARD:20427	Qualitative or quantitative defects of alphaB-cristallin	skos:exactMatch	Orphanet:209044	Qualitative or quantitative defects of alphaB-cristallin	Category	Category	Orphanet	semapv:ManualMappingCuration
GARD:20428	Qualitative or quantitative defects of filamin C	skos:exactMatch	Orphanet:209047	Qualitative or quantitative defects of filamin C	Category	Category	Orphanet	semapv:ManualMappingCuration
GARD:20429	Qualitative or quantitative defects of protein ZASP	skos:exactMatch	Orphanet:209050	Qualitative or quantitative defects of protein ZASP	Category	Category	Orphanet	semapv:ManualMappingCuration
GARD:20430	Qualitative or quantitative defects of titin	skos:exactMatch	Orphanet:209053	Qualitative or quantitative defects of titin	Category	Category	Orphanet	semapv:ManualMappingCuration
GARD:20431	Qualitative or quantitative defects of telethonin	skos:exactMatch	Orphanet:209056	Qualitative or quantitative defects of telethonin	Category	Category	Orphanet	semapv:ManualMappingCuration
GARD:20432	Qualitative or quantitative defects of alpha-actin	skos:exactMatch	Orphanet:209059	Qualitative or quantitative defects of alpha-actin	Category	Category	Orphanet	semapv:ManualMappingCuration
GARD:20433	Qualitative or quantitative defects of nebulin	skos:exactMatch	Orphanet:209182	Qualitative or quantitative defects of nebulin	Category	Category	Orphanet	semapv:ManualMappingCuration
GARD:20434	Qualitative or quantitative defects of beta-myosin heavy chain (MYH7)	skos:exactMatch	Orphanet:209185	Qualitative or quantitative defects of beta-myosin heavy chain (MYH7)	Category	Category	Orphanet	semapv:ManualMappingCuration
