# creator_id: 0000-0002-2906-7319
# curie_map:
#   GARD: http://purl.obolibrary.org/obo/GARD_
#   MONDO: http://purl.obolibrary.org/obo/MONDO_
#   oboInOwl: http://www.geneontology.org/formats/oboInOwl#
#   semapv: https://w3id.org/semapv/
#   skos: http://www.w3.org/2004/02/skos/core#
# license: http://w3id.org/sssom/license/unspecified
subject_id	predicate_id	object_id	object_label	mapping_justification
GARD:20120	skos:exactMatch	MONDO:0015714	secondary central precocious puberty	semapv:ManualMappingCuration
GARD:20121	skos:exactMatch	MONDO:0015722	congenital vitamin K-dependent coagulation factors deficiency	semapv:ManualMappingCuration
GARD:20122	skos:exactMatch	MONDO:0015734	rectal duplication	semapv:ManualMappingCuration
GARD:20123	skos:exactMatch	MONDO:0025667	limbal stem cell deficiency	semapv:ManualMappingCuration
GARD:20124	skos:exactMatch	MONDO:0015743	idiopathic bilateral vestibulopathy	semapv:ManualMappingCuration
GARD:20125	skos:exactMatch	MONDO:0015745	microcephaly-polymicrogyria-corpus callosum agenesis syndrome	semapv:ManualMappingCuration
GARD:20126	skos:exactMatch	MONDO:0015749	6q16 deletion syndrome	semapv:ManualMappingCuration
GARD:20127	skos:exactMatch	MONDO:0015751	craniosynostosis-hydrocephalus-Arnold-Chiari malformation type I-radioulnar synostosis syndrome	semapv:ManualMappingCuration
GARD:20128	skos:exactMatch	MONDO:0015752	intellectual disability-cataracts-kyphosis syndrome	semapv:ManualMappingCuration
GARD:20129	skos:exactMatch	MONDO:0015755	myopathy with hexagonally cross-linked tubular arrays	semapv:ManualMappingCuration
GARD:2013	skos:exactMatch	MONDO:0024455	autosomal dominant Robinow syndrome 1	semapv:ManualMappingCuration
GARD:20130	skos:exactMatch	MONDO:0015756	myeloid hemopathy	semapv:ManualMappingCuration
GARD:20131	skos:exactMatch	MONDO:0015757	lymphoid hemopathy	semapv:ManualMappingCuration
GARD:20132	skos:exactMatch	MONDO:0015759	B-cell non-Hodgkin lymphoma	semapv:ManualMappingCuration
GARD:20133	skos:exactMatch	MONDO:0015760	T-cell non-Hodgkin lymphoma	semapv:ManualMappingCuration
GARD:20134	skos:exactMatch	MONDO:0015765	congenital myopathy with cores	semapv:ManualMappingCuration
GARD:20135	skos:exactMatch	MONDO:0015770	congenital hypogonadotropic hypogonadism	semapv:ManualMappingCuration
GARD:20136	skos:exactMatch	MONDO:0015777	adult hypothyroidism	semapv:ManualMappingCuration
GARD:20137	skos:exactMatch	MONDO:0015778	syndromic hypothyroidism	semapv:ManualMappingCuration
GARD:20138	skos:exactMatch	MONDO:0015783	Prader-Willi syndrome due to paternal deletion of 15q11q13 type 1	semapv:ManualMappingCuration
GARD:20139	skos:exactMatch	MONDO:0015784	Prader-Willi syndrome due to paternal deletion of 15q11q13 type 2	semapv:ManualMappingCuration
GARD:20140	skos:exactMatch	MONDO:0015789	obsolete non-acquired combined pituitary hormone deficiencies without extra-pituitary malformations	semapv:ManualMappingCuration
GARD:20141	skos:exactMatch	MONDO:0015791	peripheral precocious puberty	semapv:ManualMappingCuration
GARD:20142	skos:exactMatch	MONDO:0015792	transient congenital hypothyroidism	semapv:ManualMappingCuration
GARD:20143	skos:exactMatch	MONDO:0015794	antenatal multiminicore disease with arthrogryposis multiplex congenita	semapv:ManualMappingCuration
GARD:20144	skos:exactMatch	MONDO:0044355	isolated sternocostoclavicular hyperostosis	semapv:ManualMappingCuration
GARD:20145	skos:exactMatch	MONDO:0015795	undifferentiated embryonal sarcoma of the liver	semapv:ManualMappingCuration
GARD:20146	skos:exactMatch	MONDO:0015796	acute lung injury	semapv:ManualMappingCuration
GARD:20147	skos:exactMatch	MONDO:0015800	osteosclerosis-developmental delay-craniosynostosis syndrome	semapv:ManualMappingCuration
GARD:20148	skos:exactMatch	MONDO:0015801	hemorrhagic disease due to alpha-1-antitrypsin Pittsburgh mutation	semapv:ManualMappingCuration
GARD:20149	skos:exactMatch	MONDO:0015803	wound botulism	semapv:ManualMappingCuration
GARD:2015	skos:exactMatch	MONDO:0008227	peripheral dysostosis	semapv:ManualMappingCuration
GARD:20150	skos:exactMatch	MONDO:0015804	infant botulism	semapv:ManualMappingCuration
GARD:20151	skos:exactMatch	MONDO:0015805	intestinal botulism	semapv:ManualMappingCuration
GARD:20152	skos:exactMatch	MONDO:0015806	adult intestinal botulism	semapv:ManualMappingCuration
GARD:20153	skos:exactMatch	MONDO:0015807	myopic macular degeneration	semapv:ManualMappingCuration
GARD:20154	skos:exactMatch	MONDO:0015808	folliculotropic mycosis fungoides	semapv:ManualMappingCuration
GARD:20155	skos:exactMatch	MONDO:0015809	localized pagetoid reticulosis	semapv:ManualMappingCuration
GARD:20156	skos:exactMatch	MONDO:0015810	primary cutaneous CD4+ small/medium-sized pleomorphic T-cell lymphoma	semapv:ManualMappingCuration
GARD:20157	skos:exactMatch	MONDO:0015811	primary cutaneous aggressive epidermotropic CD8+ T-cell lymphoma	semapv:ManualMappingCuration
GARD:20158	skos:exactMatch	MONDO:0015812	primary cutaneous gamma/delta-positive T-cell lymphoma	semapv:ManualMappingCuration
GARD:20159	skos:exactMatch	MONDO:0015813	primary cutaneous marginal zone B-cell lymphoma	semapv:ManualMappingCuration
GARD:2016	skos:exactMatch	MONDO:0007396	dysostosis, Stanescu type	semapv:ManualMappingCuration
GARD:20160	skos:exactMatch	MONDO:0006383	primary cutaneous diffuse large B-cell lymphoma, Leg type	semapv:ManualMappingCuration
GARD:20161	skos:exactMatch	MONDO:0015816	indolent primary cutaneous T-cell lymphoma	semapv:ManualMappingCuration
GARD:20162	skos:exactMatch	MONDO:0015817	aggressive primary cutaneous T-cell lymphoma	semapv:ManualMappingCuration
GARD:20163	skos:exactMatch	MONDO:0015818	aggressive primary cutaneous B-cell lymphoma	semapv:ManualMappingCuration
GARD:20164	skos:exactMatch	MONDO:0015819	indolent primary cutaneous B-cell lymphoma	semapv:ManualMappingCuration
GARD:20165	skos:exactMatch	MONDO:0015820	primary cutaneous B-cell lymphoma	semapv:ManualMappingCuration
GARD:20166	skos:exactMatch	MONDO:0015821	mycosis fungoides and variants	semapv:ManualMappingCuration
GARD:20167	skos:exactMatch	MONDO:0015822	acquired neutropenia	semapv:ManualMappingCuration
GARD:20168	skos:exactMatch	MONDO:0015823	primary immunodeficiency due to a defect in adaptive immunity	semapv:ManualMappingCuration
GARD:20169	skos:exactMatch	MONDO:0015825	obsolete obesity due to congenital leptin resistance	semapv:ManualMappingCuration
GARD:20170	skos:exactMatch	MONDO:0015828	uterovaginal malformation	semapv:ManualMappingCuration
GARD:20171	skos:exactMatch	MONDO:0015829	non-syndromic uterovaginal malformation	semapv:ManualMappingCuration
GARD:20172	skos:exactMatch	MONDO:0015830	partial bilateral aplasia of the mullerian ducts	semapv:ManualMappingCuration
GARD:20173	skos:exactMatch	MONDO:0015831	unilateral aplasia of the mullerian ducts	semapv:ManualMappingCuration
GARD:20174	skos:exactMatch	MONDO:0015832	true unicornuate uterus	semapv:ManualMappingCuration
GARD:20175	skos:exactMatch	MONDO:0015833	pseudounicornuate uterus	semapv:ManualMappingCuration
GARD:20176	skos:exactMatch	MONDO:0015834	didelphys uterus	semapv:ManualMappingCuration
GARD:20177	skos:exactMatch	MONDO:0015835	Bicervical bicornuate uterus and blind hemivagina	semapv:ManualMappingCuration
GARD:20178	skos:exactMatch	MONDO:0015836	Bicervical bicornuate uterus with patent cervix and vagina	semapv:ManualMappingCuration
GARD:20179	skos:exactMatch	MONDO:0015837	Unicervical bicornuate uterus	semapv:ManualMappingCuration
GARD:20180	skos:exactMatch	MONDO:0015839	septate uterus	semapv:ManualMappingCuration
GARD:20181	skos:exactMatch	MONDO:0015840	complete septate uterus	semapv:ManualMappingCuration
GARD:20182	skos:exactMatch	MONDO:0015841	partial septate uterus	semapv:ManualMappingCuration
GARD:20183	skos:exactMatch	MONDO:0015842	bicornuate uterus	semapv:ManualMappingCuration
GARD:20184	skos:exactMatch	MONDO:0015843	uterine hypoplasia	semapv:ManualMappingCuration
GARD:20185	skos:exactMatch	MONDO:0015844	agenesis and aplasia of uterine body	semapv:ManualMappingCuration
GARD:20186	skos:exactMatch	MONDO:0015845	uterine cervical aplasia and agenesis	semapv:ManualMappingCuration
GARD:20187	skos:exactMatch	MONDO:0015846	syndromic uterovaginal malformation	semapv:ManualMappingCuration
GARD:20188	skos:exactMatch	MONDO:0015847	obsolete rare vaginal malformation	semapv:ManualMappingCuration
GARD:20189	skos:exactMatch	MONDO:0015848	obsolete septate vagina	semapv:ManualMappingCuration
GARD:2019	skos:exactMatch	MONDO:0007489	dysplasia epiphysealis hemimelica	semapv:ManualMappingCuration
GARD:20190	skos:exactMatch	MONDO:0015849	longitudinal vaginal septum	semapv:ManualMappingCuration
GARD:20191	skos:exactMatch	MONDO:0015850	transverse vaginal septum	semapv:ManualMappingCuration
GARD:20192	skos:exactMatch	MONDO:0015851	obsolete rare breast malformation	semapv:ManualMappingCuration
GARD:20193	skos:exactMatch	MONDO:0015852	excess breast volume or number	semapv:ManualMappingCuration
GARD:20194	skos:exactMatch	MONDO:0015853	deficient breast volume or number	semapv:ManualMappingCuration
GARD:20195	skos:exactMatch	MONDO:0015854	supernumerary breasts	semapv:ManualMappingCuration
GARD:20196	skos:exactMatch	MONDO:0015856	syndromic breast hypoplasia/aplasia	semapv:ManualMappingCuration
GARD:20197	skos:exactMatch	MONDO:0015857	obsolete rare non-malformative gynecologic or obstetric disease	semapv:ManualMappingCuration
GARD:20198	skos:exactMatch	MONDO:0015858	obsolete rare non-malformative breast disease	semapv:ManualMappingCuration
GARD:20199	skos:exactMatch	MONDO:0015859	obsolete rare non-malformative uterovaginal or vulvovaginal disease	semapv:ManualMappingCuration
GARD:20200	skos:exactMatch	MONDO:0015860	anomaly of puberty or/and menstrual cycle	semapv:ManualMappingCuration
GARD:20201	skos:exactMatch	MONDO:0015861	obsolete rare uterine adnexal tumor	semapv:ManualMappingCuration
GARD:20202	skos:exactMatch	MONDO:0015864	mixed germ cell tumor	semapv:ManualMappingCuration
GARD:20203	skos:exactMatch	MONDO:0000645	fallopian tube benign neoplasm	semapv:ManualMappingCuration
GARD:20204	skos:exactMatch	MONDO:0002158	fallopian tube cancer	semapv:ManualMappingCuration
GARD:20205	skos:exactMatch	MONDO:0015868	obsolete rare breast tumor	semapv:ManualMappingCuration
GARD:20206	skos:exactMatch	MONDO:0015872	giant adenofibroma of the breast	semapv:ManualMappingCuration
GARD:20207	skos:exactMatch	MONDO:0015875	obsolete rare non-malformative uterine adnexal disease	semapv:ManualMappingCuration
GARD:20208	skos:exactMatch	MONDO:0015876	obsolete rare vulvovaginal tumor	semapv:ManualMappingCuration
GARD:20209	skos:exactMatch	MONDO:0015877	obsolete malformative syndrome with dentinogenesis imperfecta	semapv:ManualMappingCuration
GARD:20211	skos:exactMatch	MONDO:0015879	obsolete non-syndromic diaphragmatic or thoracic malformation	semapv:ManualMappingCuration
GARD:20212	skos:exactMatch	MONDO:0015880	obsolete syndromic diaphragmatic or thoracic malformation	semapv:ManualMappingCuration
GARD:20213	skos:exactMatch	MONDO:0015881	obsolete gastroesophageal tumor	semapv:ManualMappingCuration
GARD:20214	skos:exactMatch	MONDO:0015885	obsolete rare insulin-resistance syndrome	semapv:ManualMappingCuration
GARD:20215	skos:exactMatch	MONDO:0015886	obsolete rare diabetes mellitus type 1	semapv:ManualMappingCuration
GARD:20216	skos:exactMatch	MONDO:0015887	obsolete rare diabetes mellitus type 2	semapv:ManualMappingCuration
GARD:20217	skos:exactMatch	MONDO:0015888	obsolete other rare diabetes mellitus	semapv:ManualMappingCuration
GARD:20218	skos:exactMatch	MONDO:0015889	obsolete rare hypothalamic or pituitary disease	semapv:ManualMappingCuration
GARD:20219	skos:exactMatch	MONDO:0015890	obsolete rare disorder with congenital hypogonadotropic hypogonadism	semapv:ManualMappingCuration
GARD:2022	skos:exactMatch	MONDO:0016357	dysplastic cortical hyperostosis	semapv:ManualMappingCuration
GARD:20220	skos:exactMatch	MONDO:0015891	obsolete hypogonadotropic hypogonadism associated with other endocrinopathies	semapv:ManualMappingCuration
GARD:20221	skos:exactMatch	MONDO:0015893	obsolete rare hypothyroidism	semapv:ManualMappingCuration
GARD:20222	skos:exactMatch	MONDO:0015894	obsolete rare hyperthyroidism	semapv:ManualMappingCuration
GARD:20223	skos:exactMatch	MONDO:0015895	obsolete syndrome with hypoparathyroidism	semapv:ManualMappingCuration
GARD:20224	skos:exactMatch	MONDO:0015896	obsolete rare hypoparathyroidism	semapv:ManualMappingCuration
GARD:20225	skos:exactMatch	MONDO:0015897	obsolete rare hyperparathyroidism	semapv:ManualMappingCuration
GARD:20226	skos:exactMatch	MONDO:0015898	adrenogenital syndrome	semapv:ManualMappingCuration
GARD:20227	skos:exactMatch	MONDO:0015899	obsolete rare primary hyperaldosteronism	semapv:ManualMappingCuration
GARD:20228	skos:exactMatch	MONDO:0015900	hypoaldosteronism disease	semapv:ManualMappingCuration
GARD:20229	skos:exactMatch	MONDO:0015901	obsolete rare inherited hyperlipidemia	semapv:ManualMappingCuration
GARD:20230	skos:exactMatch	MONDO:0015903	hyperalphalipoproteinemia	semapv:ManualMappingCuration
GARD:20231	skos:exactMatch	MONDO:0015904	obsolete rare hypolipidemia	semapv:ManualMappingCuration
GARD:20232	skos:exactMatch	MONDO:0015905	syndromic dyslipidemia	semapv:ManualMappingCuration
GARD:20233	skos:exactMatch	MONDO:0015906	obsolete rare disorder with hypergonadotropic hypogonadism	semapv:ManualMappingCuration
GARD:20234	skos:exactMatch	MONDO:0015909	aplastic anemia	semapv:ManualMappingCuration
GARD:20235	skos:exactMatch	MONDO:0015910	obsolete rare constitutional hemolytic anemia	semapv:ManualMappingCuration
GARD:20236	skos:exactMatch	MONDO:0015911	obsolete rare acquired hemolytic anemia	semapv:ManualMappingCuration
GARD:20237	skos:exactMatch	MONDO:0015913	obsolete rare thrombotic disease of hematologic origin	semapv:ManualMappingCuration
GARD:20238	skos:exactMatch	MONDO:0015915	cerebellar malformation	semapv:ManualMappingCuration
GARD:20239	skos:exactMatch	MONDO:0015916	obsolete rare neuroinflammatory or neuroimmunological disease	semapv:ManualMappingCuration
GARD:20240	skos:exactMatch	MONDO:0015918	obsolete rare neurodegenerative disease	semapv:ManualMappingCuration
GARD:20241	skos:exactMatch	MONDO:0015921	ARX-related epileptic encephalopathy	semapv:ManualMappingCuration
GARD:20242	skos:exactMatch	MONDO:0015922	obsolete channelopathy with epilepsy	semapv:ManualMappingCuration
GARD:20243	skos:exactMatch	MONDO:0015923	acquired peripheral neuropathy	semapv:ManualMappingCuration
GARD:20244	skos:exactMatch	MONDO:0015925	interstitial lung disease	semapv:ManualMappingCuration
GARD:20245	skos:exactMatch	MONDO:0015926	pneumoconiosis	semapv:ManualMappingCuration
GARD:20246	skos:exactMatch	MONDO:0015927	idiopathic eosinophilic pneumonia	semapv:ManualMappingCuration
GARD:20247	skos:exactMatch	MONDO:0015928	obsolete secondary interstitial lung disease in childhood and adulthood associated with a connective tissue disease	semapv:ManualMappingCuration
GARD:20248	skos:exactMatch	MONDO:0015929	thoracic malformation	semapv:ManualMappingCuration
GARD:20249	skos:exactMatch	MONDO:0015930	respiratory malformation	semapv:ManualMappingCuration
GARD:20250	skos:exactMatch	MONDO:0015931	obsolete rare urogenital tumor	semapv:ManualMappingCuration
GARD:20251	skos:exactMatch	MONDO:0015932	non-syndromic urogenital tract malformation of female	semapv:ManualMappingCuration
GARD:20252	skos:exactMatch	MONDO:0015933	non-syndromic urogenital tract malformation of male	semapv:ManualMappingCuration
GARD:20253	skos:exactMatch	MONDO:0015934	obsolete non-syndromic urogenital tract malformation of male and female	semapv:ManualMappingCuration
GARD:20254	skos:exactMatch	MONDO:0015936	obsolete rare tumor of endocrine glands	semapv:ManualMappingCuration
GARD:20255	skos:exactMatch			semapv:ManualMappingCuration
GARD:20256	skos:exactMatch	MONDO:0015939	obsolete systemic autoimmune disease	semapv:ManualMappingCuration
GARD:20257	skos:exactMatch	MONDO:0015940	obsolete rare rheumatologic disease	semapv:ManualMappingCuration
GARD:20258	skos:exactMatch	MONDO:0026141	obsolete genetic urticaria	semapv:ManualMappingCuration
GARD:20259	skos:exactMatch	MONDO:0015945	obsolete polymalformative genetic syndrome with increased risk of developing cancer	semapv:ManualMappingCuration
GARD:2026	skos:exactMatch	MONDO:0009140	Silverman-Handmaker type dyssegmental dysplasia	semapv:ManualMappingCuration
GARD:20260	skos:exactMatch	MONDO:0015946	obsolete rare genetic epidermal disorder	semapv:ManualMappingCuration
GARD:20261	skos:exactMatch	MONDO:0015947	inherited ichthyosis	semapv:ManualMappingCuration
GARD:20262	skos:exactMatch	MONDO:0026150	obsolete genetic erythrokeratoderma	semapv:ManualMappingCuration
GARD:20263	skos:exactMatch	MONDO:0026151	obsolete genetic acrokeratoderma	semapv:ManualMappingCuration
GARD:20264	skos:exactMatch	MONDO:0026152	obsolete genetic porokeratosis	semapv:ManualMappingCuration
GARD:20265	skos:exactMatch	MONDO:0021026	genetic epidermal appendage anomaly	semapv:ManualMappingCuration
GARD:20266	skos:exactMatch	MONDO:0021027	obsolete genetic hair anomaly	semapv:ManualMappingCuration
GARD:20267	skos:exactMatch	MONDO:0021028	obsolete genetic nail anomaly	semapv:ManualMappingCuration
GARD:20268	skos:exactMatch	MONDO:0021029	genetic sebaceous gland anomaly	semapv:ManualMappingCuration
GARD:20269	skos:exactMatch	MONDO:0026157	obsolete genetic pigmentation anomaly of the skin	semapv:ManualMappingCuration
GARD:2027	skos:exactMatch	MONDO:0007492	early-onset generalized limb-onset dystonia	semapv:ManualMappingCuration
GARD:20270	skos:exactMatch			semapv:ManualMappingCuration
GARD:20271	skos:exactMatch			semapv:ManualMappingCuration
GARD:20272	skos:exactMatch	MONDO:0026160	obsolete genetic dermis disorder	semapv:ManualMappingCuration
GARD:20273	skos:exactMatch	MONDO:0015948	obsolete rare genetic skin vascular disorder	semapv:ManualMappingCuration
GARD:20274	skos:exactMatch			semapv:ManualMappingCuration
GARD:20275	skos:exactMatch	MONDO:0015949	obsolete rare genetic subcutaneous tissue disorder	semapv:ManualMappingCuration
GARD:20276	skos:exactMatch	MONDO:0015950	inherited skin tumor	semapv:ManualMappingCuration
GARD:20277	skos:exactMatch	MONDO:0015951	hereditary photodermatosis	semapv:ManualMappingCuration
GARD:20278	skos:exactMatch	MONDO:0026166	obsolete genetic immune deficiency with skin involvement	semapv:ManualMappingCuration
GARD:20279	skos:exactMatch	MONDO:0026167	obsolete genetic neuromuscular disease	semapv:ManualMappingCuration
