# creator_id: 0000-0002-2906-7319
# curie_map:
#   GARD: http://purl.obolibrary.org/obo/GARD_
#   MONDO: http://purl.obolibrary.org/obo/MONDO_
#   oboInOwl: http://www.geneontology.org/formats/oboInOwl#
#   semapv: https://w3id.org/semapv/
#   skos: http://www.w3.org/2004/02/skos/core#
# license: http://w3id.org/sssom/license/unspecified
subject_id	predicate_id	object_id	object_label	proxy_id	mondo_predicate_id
GARD:21271	skos:exactMatch	MONDO:0017646	obsolete neurodegenerative disease with chorea	Orphanet:306719	skos:exactMatch
GARD:21272	skos:exactMatch	MONDO:0017647	obsolete postinfectious autoimmune disease with chorea	Orphanet:306727	skos:exactMatch
GARD:21273	skos:exactMatch	MONDO:0017649	hemidystonia-hemiatrophy syndrome	Orphanet:306741	skos:exactMatch
GARD:21274	skos:exactMatch	MONDO:0017650	obsolete rare myoclonus	Orphanet:306747	skos:exactMatch
GARD:21275	skos:exactMatch	MONDO:0017651	primary myoclonus	Orphanet:306750	skos:exactMatch
GARD:21276	skos:exactMatch	MONDO:0017652	obsolete rare disease with myoclonus as a major feature	Orphanet:306753	skos:exactMatch
GARD:21277	skos:exactMatch	MONDO:0017653	obsolete epilepsy and/or ataxia with myoclonus as major feature	Orphanet:306756	skos:exactMatch
GARD:21278	skos:exactMatch	MONDO:0017654	obsolete non progressive epilepsy and/or ataxia with myoclonus as a major feature	Orphanet:306759	skos:exactMatch
GARD:21279	skos:exactMatch	MONDO:0017656	motor stereotypies	Orphanet:306765	skos:exactMatch
GARD:21280	skos:exactMatch	MONDO:0017657	obsolete rare paroxysmal movement disorder	Orphanet:306768	skos:exactMatch
GARD:21281	skos:exactMatch	MONDO:0017658	hyperekplexia	Orphanet:306773	skos:exactMatch
GARD:21282	skos:exactMatch	MONDO:0017659	sporadic hyperekplexia	Orphanet:306776	skos:exactMatch
GARD:21283	skos:exactMatch	MONDO:0017660	obsolete rare genetic parkinsonian disorder	Orphanet:307052	skos:exactMatch
GARD:21284	skos:exactMatch	MONDO:0017661	obsolete rare parkinsonian syndrome due to genetic neurodegenerative disease	Orphanet:307055	skos:exactMatch
GARD:21285	skos:exactMatch	MONDO:0017662	obsolete miscellaneous movement disorder due to genetic neurodegenerative disease	Orphanet:307058	skos:exactMatch
GARD:21286	skos:exactMatch	MONDO:0017663	obsolete inherited tremor disorder	Orphanet:307061	skos:exactMatch
GARD:21287	skos:exactMatch	MONDO:0017663	obsolete inherited tremor disorder	Orphanet:307064	skos:exactMatch
GARD:21288	skos:exactMatch	MONDO:0017665	obsolete rare genetic disease with myoclonus as a major feature	Orphanet:307067	skos:exactMatch
GARD:21289	skos:exactMatch	MONDO:0017666	diffuse palmoplantar keratoderma	Orphanet:307141	skos:exactMatch
GARD:21290	skos:exactMatch	MONDO:0017667	isolated diffuse palmoplantar keratoderma	Orphanet:307148	skos:exactMatch
GARD:21291	skos:exactMatch	MONDO:0017669	obsolete disease with diffuse palmoplantar keratoderma as a major feature	Orphanet:307711	skos:exactMatch
GARD:21292	skos:exactMatch	MONDO:0017670	autosomal dominant diffuse mutilating palmoplantar keratoderma	Orphanet:307773	skos:exactMatch
GARD:21293	skos:exactMatch	MONDO:0017671	obsolete autosomal recessive disease with diffuse palmoplantar keratoderma as a major feature	Orphanet:307804	skos:exactMatch
GARD:21294	skos:exactMatch	MONDO:0017672	focal palmoplantar keratoderma	Orphanet:307837	skos:exactMatch
GARD:21295	skos:exactMatch	MONDO:0017673	isolated focal palmoplantar keratoderma	Orphanet:307846	skos:exactMatch
GARD:21296	skos:exactMatch	MONDO:0017674	obsolete disease with focal palmoplantar keratoderma as a major feature	Orphanet:307871	skos:exactMatch
GARD:21297	skos:exactMatch	MONDO:0017675	punctate palmoplantar keratoderma	Orphanet:307967	skos:exactMatch
GARD:21298	skos:exactMatch	MONDO:0017676	marginal papular palmoplantar keratoderma	Orphanet:307995	skos:exactMatch
GARD:21299	skos:exactMatch	MONDO:0017677	focal acral hyperkeratosis	Orphanet:308013	skos:exactMatch
GARD:213	skos:exactMatch	MONDO:0015944	axial mesodermal dysplasia spectrum	Orphanet:1834	skos:exactMatch
GARD:2130	skos:exactMatch	MONDO:0017375	congenital enterovirus infection	Orphanet:292	skos:exactMatch
GARD:21300	skos:exactMatch	MONDO:0017678	obsolete obsolete disease with punctate palmoplantar keratoderma as a major feature	Orphanet:308023	skos:exactMatch
GARD:21301	skos:exactMatch	MONDO:0017679	obsolete obsolete autosomal dominant disease associated with punctate palmoplantar keratoderma as a major feature	Orphanet:308031	skos:exactMatch
GARD:21302	skos:exactMatch	MONDO:0017680	obsolete autosomal recessive disease associated with punctate palmoplantar keratoderma as a major feature	Orphanet:308041	skos:exactMatch
GARD:21303	skos:exactMatch	MONDO:0017684	disorder of beta and omega amino acid metabolism	Orphanet:308407	skos:exactMatch
GARD:21304	skos:exactMatch	MONDO:0017686	inborn aminoacylase deficiency	Orphanet:308448	skos:exactMatch
GARD:21305	skos:exactMatch	MONDO:0017687	disorder of neutral amino acid transport	Orphanet:308451	skos:exactMatch
GARD:21306	skos:exactMatch	MONDO:0017688	disorder of glycolysis	Orphanet:308459	skos:exactMatch
GARD:21307	skos:exactMatch	MONDO:0017689	disorder of fructose metabolism	Orphanet:308463	skos:exactMatch
GARD:21308	skos:exactMatch	MONDO:0017690	disorder of galactose metabolism	Orphanet:308467	skos:exactMatch
GARD:21309	skos:exactMatch	MONDO:0017693	obsolete glycogen storage disease due to glycogen synthase deficiency	Orphanet:308520	skos:exactMatch
GARD:21310	skos:exactMatch	MONDO:0017694	glycogen storage disease due to acid maltase deficiency, infantile onset	Orphanet:308552	skos:exactMatch
GARD:21311	skos:exactMatch	MONDO:0010613	inborn glycerol kinase deficiency	Orphanet:308993	skos:exactMatch
GARD:21312	skos:exactMatch	MONDO:0017703	disorder of glyoxylate metabolism	Orphanet:308998	skos:exactMatch
GARD:21313	skos:exactMatch	MONDO:0017706	disorder of carbohydrate transmembrane transport and absorption	Orphanet:309001	skos:exactMatch
GARD:21314	skos:exactMatch	MONDO:0002525	inherited lipid metabolism disorder	Orphanet:309005	skos:exactMatch
GARD:21315	skos:exactMatch	MONDO:0017708	mevalonate kinase deficiency	Orphanet:309025	skos:exactMatch
GARD:21316	skos:exactMatch	MONDO:0017709	disorder of lipid absorption and transport	Orphanet:309028	skos:exactMatch
GARD:21317	skos:exactMatch	MONDO:0017713	disorder of fatty acid oxidation and ketogenesis	Orphanet:309115	skos:exactMatch
GARD:21318	skos:exactMatch	MONDO:0017714	acyl-CoA dehydrogenase deficiency	Orphanet:309120	skos:exactMatch
GARD:21319	skos:exactMatch	MONDO:0017715	3-hydroxyacyl-CoA dehydrogenase deficiency	Orphanet:309127	skos:exactMatch
GARD:21320	skos:exactMatch	MONDO:0017716	disorder of carnitine cycle and carnitine transport	Orphanet:309130	skos:exactMatch
GARD:21321	skos:exactMatch	MONDO:0017717	obsolete metabolic disease due to other fatty acid oxidation disorder	Orphanet:309133	skos:exactMatch
GARD:21322	skos:exactMatch	MONDO:0017718	obsolete mitochondrial disorder due to a defect in assembly or maturation of the respiratory chain complexes	Orphanet:309136	skos:exactMatch
GARD:21323	skos:exactMatch	MONDO:0017720	GM2 gangliosidosis	Orphanet:309152	skos:exactMatch
GARD:21324	skos:exactMatch	MONDO:0017724	Tay-Sachs disease, b variant, infantile form	Orphanet:309178	skos:exactMatch
GARD:21325	skos:exactMatch	MONDO:0017725	Tay-Sachs disease, b variant, juvenile form	Orphanet:309185	skos:exactMatch
GARD:21326	skos:exactMatch	MONDO:0017726	Tay-Sachs disease, B variant, adult form	Orphanet:309192	skos:exactMatch
GARD:21327	skos:exactMatch	MONDO:0017728	Tay-Sachs disease, B1 variant	Orphanet:309239	skos:exactMatch
GARD:21328	skos:exactMatch	MONDO:0017729	metachromatic leukodystrophy, late infantile form	Orphanet:309256	skos:exactMatch
GARD:21329	skos:exactMatch	MONDO:0009591	metachromatic leukodystrophy, juvenile form	Orphanet:309263	skos:exactMatch
GARD:21330	skos:exactMatch	MONDO:0017730	metachromatic leukodystrophy, adult form	Orphanet:309271	skos:exactMatch
GARD:21331	skos:exactMatch	MONDO:0017734	sialidosis	Orphanet:309294	skos:exactMatch
GARD:21332	skos:exactMatch	MONDO:0017736	disorder of sialic acid metabolism	Orphanet:309319	skos:exactMatch
GARD:21333	skos:exactMatch	MONDO:0017738	lysosomal glycogen storage disease	Orphanet:309337	skos:exactMatch
GARD:21334	skos:exactMatch	MONDO:0017739	disorder of lysosomal-related organelles	Orphanet:309340	skos:exactMatch
GARD:21335	skos:exactMatch	MONDO:0017740	disorder of protein N-glycosylation	Orphanet:309347	skos:exactMatch
GARD:21336	skos:exactMatch	MONDO:0017741	disorder of protein O-glycosylation	Orphanet:309447	skos:exactMatch
GARD:21337	skos:exactMatch	MONDO:0017742	disorder of O-xylosylglycan synthesis	Orphanet:309450	skos:exactMatch
GARD:21338	skos:exactMatch	MONDO:0017743	disorder of O-N-acetylgalactosaminylglycan synthesis	Orphanet:309458	skos:exactMatch
GARD:21339	skos:exactMatch	MONDO:0017744	disorder of O-xylosyl/N-acetylgalactosaminylglycan synthesis	Orphanet:309463	skos:exactMatch
GARD:21340	skos:exactMatch	MONDO:0017745	disorder of O-mannosylglycan synthesis	Orphanet:309469	skos:exactMatch
GARD:21341	skos:exactMatch	MONDO:0017747	disorder of fucoglycosan synthesis	Orphanet:309505	skos:exactMatch
GARD:21342	skos:exactMatch	MONDO:0017748	inborn disorder of glycosphingolipid and glycosylphosphatidylinositol anchor glycosylation	Orphanet:309515	skos:exactMatch
GARD:21343	skos:exactMatch	MONDO:0017749	disorder of multiple glycosylation	Orphanet:309526	skos:exactMatch
GARD:21344	skos:exactMatch	MONDO:0017750	defect in conserved oligomeric Golgi complex	Orphanet:309568	skos:exactMatch
GARD:21345	skos:exactMatch	MONDO:0017752	defect in V-ATPase	Orphanet:309778	skos:exactMatch
GARD:21346	skos:exactMatch	MONDO:0017754	inborn disorder of porphyrin metabolism	Orphanet:309813	skos:exactMatch
GARD:21347	skos:exactMatch	MONDO:0017755	inborn disorder of bilirubin metabolism	Orphanet:309816	skos:exactMatch
GARD:21348	skos:exactMatch	MONDO:0017756	disorder of pterin metabolism	Orphanet:309819	skos:exactMatch
GARD:21349	skos:exactMatch	MONDO:0017757	disorder of metabolite absorption and transport	Orphanet:309824	skos:exactMatch
GARD:21350	skos:exactMatch	MONDO:0017758	disorder of vitamin and non-protein cofactor absorption and transport	Orphanet:309827	skos:exactMatch
GARD:21351	skos:exactMatch	MONDO:0017759	disorder of catecholamine synthesis	Orphanet:309830	skos:exactMatch
GARD:21352	skos:exactMatch	MONDO:0017760	disorder of other vitamins and cofactors metabolism and transport	Orphanet:309833	skos:exactMatch
GARD:21353	skos:exactMatch	MONDO:0017761	disorder of mineral absorption and transport	Orphanet:309836	skos:exactMatch
GARD:21354	skos:exactMatch	MONDO:0017762	disorder of copper metabolism	Orphanet:309839	skos:exactMatch
GARD:21355	skos:exactMatch	MONDO:0017763	disorder of iron metabolism and transport	Orphanet:309842	skos:exactMatch
GARD:21356	skos:exactMatch	MONDO:0017764	disorder of zinc metabolism	Orphanet:309845	skos:exactMatch
GARD:21357	skos:exactMatch	MONDO:0017765	disorder of magnesium transport	Orphanet:309848	skos:exactMatch
GARD:21358	skos:exactMatch	MONDO:0017766	disorder of manganese transport	Orphanet:309851	skos:exactMatch
GARD:21359	skos:exactMatch	MONDO:0017769	acquired immunodeficiency	Orphanet:310050	skos:exactMatch
GARD:21360	skos:exactMatch	MONDO:0017780	20p13 microdeletion syndrome	Orphanet:313781	skos:exactMatch
GARD:21361	skos:exactMatch	MONDO:0017783	congenital pancreatic cyst	Orphanet:313906	skos:exactMatch
GARD:21362	skos:exactMatch	MONDO:0017784	Epstein-Barr virus-associated gastric carcinoma	Orphanet:313920	skos:exactMatch
GARD:21363	skos:exactMatch	MONDO:0017786	2q23.1 microduplication syndrome	Orphanet:313947	skos:exactMatch
GARD:21364	skos:exactMatch	MONDO:0017788	contractures - webbed neck - micrognathia - hypoplastic nipples syndrome	Orphanet:314002	skos:exactMatch
GARD:21365	skos:exactMatch	MONDO:0017789	idiopathic linear interstitial keratitis	Orphanet:314017	skos:exactMatch
GARD:21366	skos:exactMatch	MONDO:0017791	high bone mass osteogenesis imperfecta	Orphanet:314029	skos:exactMatch
GARD:21367	skos:exactMatch	MONDO:0017792	7p22.1 microduplication syndrome	Orphanet:314034	skos:exactMatch
GARD:21368	skos:exactMatch	MONDO:0017793	marfanoid habitus-inguinal hernia-advanced bone age syndrome	Orphanet:314041	skos:exactMatch
GARD:21369	skos:exactMatch	MONDO:0017794	Xq12-q13.3 duplication syndrome	Orphanet:314389	skos:exactMatch
GARD:2137	skos:exactMatch	MONDO:0009181	epidermolysis bullosa simplex 5B, with muscular dystrophy	Orphanet:257	skos:exactMatch
GARD:21370	skos:exactMatch	MONDO:0017797	obsolete rare odontologic tumor	Orphanet:314425	skos:exactMatch
GARD:21371	skos:exactMatch	MONDO:0017798	Spigelian hernia-cryptorchidism syndrome	Orphanet:314432	skos:exactMatch
GARD:21372	skos:exactMatch	MONDO:0017799	Meigs syndrome	Orphanet:314451	skos:exactMatch
GARD:21373	skos:exactMatch	MONDO:0017800	pseudo-Meigs syndrome	Orphanet:314459	skos:exactMatch
GARD:21374	skos:exactMatch	MONDO:0017801	atypical Meigs syndrome	Orphanet:314466	skos:exactMatch
GARD:21375	skos:exactMatch	MONDO:0008168	ovarian fibroma	Orphanet:314473	skos:exactMatch
GARD:21376	skos:exactMatch	MONDO:0017802	ovarian fibrothecoma	Orphanet:314478	skos:exactMatch
GARD:21377	skos:exactMatch	MONDO:0017803	primary progressive apraxia of speech	Orphanet:314566	skos:exactMatch
GARD:21378	skos:exactMatch	MONDO:0017804	autosomal recessive leukoencephalopathy-ischemic stroke-retinitis pigmentosa syndrome	Orphanet:314572	skos:exactMatch
GARD:21379	skos:exactMatch	MONDO:0017805	intellectual disability-hypotonia-brachycephaly-pyloric stenosis-cryptorchidism syndrome	Orphanet:314575	skos:exactMatch
GARD:21380	skos:exactMatch	MONDO:0017807	growing teratoma syndrome	Orphanet:314613	skos:exactMatch
GARD:21381	skos:exactMatch	MONDO:0017808	duplication of the pituitary gland	Orphanet:314621	skos:exactMatch
GARD:21382	skos:exactMatch	MONDO:0017810	variant ABeta2M amyloidosis	Orphanet:314652	skos:exactMatch
GARD:21383	skos:exactMatch	MONDO:0017811	severe neonatal hypotonia-seizures-encephalopathy syndrome due to 5q31.3 microdeletion	Orphanet:314655	skos:exactMatch
GARD:21384	skos:exactMatch	MONDO:0017812	segmental progressive overgrowth syndrome with fibroadipose hyperplasia	Orphanet:314662	skos:exactMatch
GARD:21385	skos:exactMatch	MONDO:0017814	primary bone lymphoma	Orphanet:314684	skos:exactMatch
GARD:21386	skos:exactMatch	MONDO:0017815	acquired porencephaly	Orphanet:314697	skos:exactMatch
GARD:21387	skos:exactMatch	MONDO:0017817	primary localized amyloidosis	Orphanet:314709	skos:exactMatch
GARD:21388	skos:exactMatch	MONDO:0017820	obsolete obsolete disease with Cushing syndrome as a major feature	Orphanet:314749	skos:exactMatch
GARD:21389	skos:exactMatch	MONDO:0003429	functioning pituitary gland adenoma	Orphanet:314753	skos:exactMatch
GARD:2139	skos:exactMatch	MONDO:0007549	generalized dominant dystrophic epidermolysis bullosa	Orphanet:231568	skos:exactMatch
GARD:21390	skos:exactMatch	MONDO:0017822	mixed functioning pituitary adenoma	Orphanet:314759	skos:exactMatch
GARD:21391	skos:exactMatch	MONDO:0017823	somatomammotropinoma	Orphanet:314769	skos:exactMatch
GARD:21392	skos:exactMatch	MONDO:0017825	silent pituitary adenoma	Orphanet:314786	skos:exactMatch
GARD:21393	skos:exactMatch	MONDO:0017826	null pituitary adenoma	Orphanet:314790	skos:exactMatch
GARD:21394	skos:exactMatch	MONDO:0017829	autosomal dominant proximal renal tubular acidosis	Orphanet:314889	skos:exactMatch
GARD:21395	skos:exactMatch	MONDO:0017833	primary hypereosinophilic syndrome	Orphanet:314950	skos:exactMatch
GARD:21396	skos:exactMatch	MONDO:0017834	secondary hypereosinophilic syndrome	Orphanet:314962	skos:exactMatch
GARD:21397	skos:exactMatch	MONDO:0017835	lymphocytic hypereosinophilic syndrome	Orphanet:314970	skos:exactMatch
GARD:21398	skos:exactMatch	MONDO:0017839	classic congenital adrenal hyperplasia due to 21-hydroxylase deficiency, salt wasting form	Orphanet:315306	skos:exactMatch
GARD:21399	skos:exactMatch	MONDO:0017840	classic congenital adrenal hyperplasia due to 21-hydroxylase deficiency, simple virilizing form	Orphanet:315311	skos:exactMatch
GARD:21400	skos:exactMatch	MONDO:0017841	obsolete autoimmune disease with skin involvement	Orphanet:315350	skos:exactMatch
GARD:21401	skos:exactMatch	MONDO:0017845	spastic ataxia	Orphanet:316226	skos:exactMatch
GARD:21402	skos:exactMatch	MONDO:0017846	autosomal dominant spastic ataxia	Orphanet:316235	skos:exactMatch
GARD:21403	skos:exactMatch	MONDO:0017847	autosomal recessive spastic ataxia	Orphanet:316240	skos:exactMatch
GARD:21404	skos:exactMatch	MONDO:0022174	chromosome 12p deletion	Orphanet:316244	skos:exactMatch
GARD:21405	skos:exactMatch	MONDO:0044200	T-B+ severe combined immunodeficiency	Orphanet:317416	skos:exactMatch
GARD:21406	skos:exactMatch	MONDO:0017855	T-B- severe combined immunodeficiency	Orphanet:317419	skos:exactMatch
GARD:21407	skos:exactMatch	MONDO:0017868	diencephalic-mesencephalic junction dysplasia	Orphanet:319192	skos:exactMatch
GARD:21408	skos:exactMatch	MONDO:0017869	chondroectodermal dysplasia with night blindness	Orphanet:319195	skos:exactMatch
GARD:21409	skos:exactMatch	MONDO:0017871	bilateral massive adrenal hemorrhage	Orphanet:319205	skos:exactMatch
GARD:2141	skos:exactMatch	MONDO:0007550	epidermolysis bullosa simplex 1A, generalized severe	Orphanet:79396	skos:exactMatch
GARD:21410	skos:exactMatch	MONDO:0017872	Lujo hemorrhagic fever	Orphanet:319213	skos:exactMatch
GARD:21411	skos:exactMatch	MONDO:0017874	Argentine hemorrhagic fever	Orphanet:319223	skos:exactMatch
GARD:21412	skos:exactMatch	MONDO:0017875	Bolivian hemorrhagic fever	Orphanet:319229	skos:exactMatch
GARD:21413	skos:exactMatch	MONDO:0017876	Venezuelan hemorrhagic fever	Orphanet:319234	skos:exactMatch
GARD:21414	skos:exactMatch	MONDO:0017877	Brazilian hemorrhagic fever	Orphanet:319239	skos:exactMatch
GARD:21415	skos:exactMatch	MONDO:0017878	Chapare hemorrhagic fever	Orphanet:319244	skos:exactMatch
GARD:21416	skos:exactMatch	MONDO:0017880	Rift valley fever	Orphanet:319251	skos:exactMatch
GARD:21417	skos:exactMatch	MONDO:0003010	multilocular clear cell renal cell carcinoma	Orphanet:319287	skos:exactMatch
GARD:21418	skos:exactMatch	MONDO:0003011	mucinous tubular and spindle renal cell carcinoma	Orphanet:319322	skos:exactMatch
GARD:21419	skos:exactMatch	MONDO:0017890	tubulocystic renal cell carcinoma	Orphanet:319325	skos:exactMatch
GARD:21420	skos:exactMatch	MONDO:0017891	inherited renal cancer-predisposing syndrome	Orphanet:319328	skos:exactMatch
GARD:21421	skos:exactMatch	MONDO:0017896	familial nonmedullary thyroid carcinoma	Orphanet:319494	skos:exactMatch
GARD:21422	skos:exactMatch	MONDO:0017897	obsolete autosomal recessive mendelian susceptibility to mycobacterial diseases due to a complete deficiency	Orphanet:319535	skos:exactMatch
GARD:21423	skos:exactMatch	MONDO:0017898	obsolete autosomal recessive mendelian susceptibility to mycobacterial diseases due to a partial deficiency	Orphanet:319539	skos:exactMatch
GARD:21424	skos:exactMatch	MONDO:0017899	obsolete autosomal dominant mendelian susceptibility to mycobacterial diseases due to a partial deficiency	Orphanet:319543	skos:exactMatch
GARD:21425	skos:exactMatch	MONDO:0017903	autosomal dominant mendelian susceptibility to mycobacterial diseases due to partial IFNgammaR2 deficiency	Orphanet:319589	skos:exactMatch
GARD:21426	skos:exactMatch	MONDO:0017907	primary lymphoma of the conjunctiva	Orphanet:319667	skos:exactMatch
GARD:21428	skos:exactMatch	MONDO:0017912	X-linked pure spastic paraplegia	Orphanet:320332	skos:exactMatch
GARD:21429	skos:exactMatch	MONDO:0017913	pure or complex hereditary spastic paraplegia	Orphanet:320335	skos:exactMatch
